investor_id,amfi_code,transaction_date,transaction_type,amount_inr,kyc_status
INV100840,149322,2024-12-31,SIP,2110,Verified
INV100840,149322,2025-02-10,SIP,1968,Verified
INV100840,149322,2025-03-12,SIP,2037,Verified
INV100840,119552,2025-04-20,SIP,2101,Verified
INV100840,119552,2025-07-03,SIP,2029,Verified
INV100840,119552,2025-09-07,SIP,1844,Verified
INV100840,149322,2025-09-28,SIP,1981,Verified
INV100840,119552,2025-11-27,SIP,2118,Verified
INV100840,119552,2026-02-16,SIP,1912,Verified
INV100840,119552,2026-05-14,SIP,2184,Verified
INV100841,120841,2022-08-30,SIP,500,Verified
INV100841,120844,2022-09-25,SIP,500,Verified
INV100841,120841,2022-10-31,SIP,500,Verified
INV100842,120844,2023-06-21,SIP,10531,Verified
INV100842,120844,2023-07-21,SIP,10032,Verified
INV100842,120844,2023-08-21,SIP,9066,Verified
INV100842,120844,2023-09-20,SIP,10366,Verified
INV100842,120844,2023-10-19,SIP,10561,Verified
INV100842,120844,2023-11-23,SIP,9749,Verified
INV100842,120844,2023-12-25,SIP,10021,Verified
INV100842,120844,2024-01-13,SIP,9907,Verified
INV100842,120844,2024-02-06,SIP,10066,Verified
INV100842,120844,2024-03-10,SIP,9892,Verified
INV100842,120844,2024-04-04,SIP,10116,Verified
INV100842,120844,2024-05-16,SIP,8914,Verified
INV100842,120844,2024-06-16,SIP,9729,Verified
INV100842,120503,2024-06-24,Lumpsum,50000,Verified
INV100842,120844,2024-08-16,SIP,9948,Verified
INV100842,120844,2024-10-17,SIP,10300,Verified
INV100842,120844,2024-12-19,SIP,8920,Verified
INV100842,120844,2025-03-07,SIP,10564,Verified
INV100842,120844,2025-05-05,SIP,10024,Verified
INV100842,120841,2025-06-18,Lumpsum,25000,Verified
INV100842,120844,2025-07-22,SIP,10516,Verified
INV100842,120844,2025-10-09,SIP,10187,Verified
INV100842,120844,2025-12-21,SIP,10704,Verified
INV100842,120844,2026-02-21,SIP,10220,Verified
INV100842,120844,2026-04-06,SIP,9211,Verified
INV100843,120841,2023-10-11,SIP,9309,Verified
INV100843,120841,2023-11-05,SIP,10761,Verified
INV100843,149323,2023-11-08,Lumpsum,10000,Verified
INV100843,120841,2023-12-02,SIP,10403,Verified
INV100843,120841,2023-12-13,Redemption,5000,Verified
INV100843,120841,2023-12-27,SIP,9993,Verified
INV100843,120841,2024-01-24,SIP,9857,Verified
INV100843,120841,2024-02-21,SIP,10721,Verified
INV100843,120841,2024-03-29,SIP,10118,Verified
INV100843,120841,2024-04-26,SIP,9336,Verified
INV100843,120841,2024-05-20,SIP,10724,Verified
INV100843,120841,2024-06-13,SIP,9780,Verified
INV100843,120841,2024-07-13,SIP,8700,Verified
INV100843,120841,2024-08-06,SIP,9331,Verified
INV100843,120841,2024-09-02,SIP,10129,Verified
INV100843,149323,2024-09-16,Lumpsum,10000,Verified
INV100843,120841,2024-10-06,SIP,9669,Verified
INV100843,120841,2024-11-03,SIP,9941,Verified
INV100843,120841,2024-11-29,SIP,10208,Verified
INV100843,120841,2024-12-30,SIP,8640,Verified
INV100843,120841,2025-01-31,SIP,10063,Verified
INV100843,120841,2025-03-03,SIP,10589,Verified
INV100843,120841,2025-03-25,SIP,9373,Verified
INV100843,120841,2025-04-23,SIP,8840,Verified
INV100843,120841,2025-05-22,SIP,10423,Verified
INV100843,120841,2025-06-22,SIP,10039,Verified
INV100843,120841,2025-07-21,SIP,9787,Verified
INV100843,120841,2025-08-18,SIP,10114,Verified
INV100843,120841,2025-09-10,SIP,10731,Verified
INV100843,120841,2025-10-07,SIP,10278,Verified
INV100843,120841,2025-11-06,SIP,9424,Verified
INV100843,120841,2025-12-11,SIP,10540,Verified
INV100843,120841,2026-01-03,SIP,9964,Verified
INV100843,120503,2026-02-01,Lumpsum,50000,Verified
INV100843,120841,2026-02-02,SIP,8965,Verified
INV100843,120841,2026-02-23,SIP,9584,Verified
INV100843,120841,2026-03-19,SIP,9479,Verified
INV100843,120841,2026-04-12,SIP,9939,Verified
INV100843,120841,2026-05-08,SIP,10556,Verified
INV100844,119093,2024-03-22,SIP,1985,Pending
INV100844,119093,2024-04-21,SIP,2043,Pending
INV100844,119093,2024-05-30,SIP,2044,Pending
INV100844,120504,2024-06-21,Lumpsum,25000,Pending
INV100844,101208,2024-07-17,SIP,2022,Pending
INV100844,119093,2024-08-05,SIP,2021,Pending
INV100844,101208,2024-09-17,SIP,1914,Pending
INV100844,101208,2024-10-05,SIP,1959,Pending
INV100844,119093,2024-12-01,SIP,2087,Pending
INV100844,119093,2025-01-10,SIP,1886,Pending
INV100844,119093,2025-02-16,SIP,1878,Pending
INV100844,119093,2025-02-22,SIP,2073,Pending
INV100844,119093,2025-03-27,SIP,2084,Pending
INV100844,101208,2025-05-12,SIP,1845,Pending
INV100844,119093,2025-07-09,SIP,2050,Pending
INV100844,119093,2025-08-05,SIP,1853,Pending
INV100844,119093,2025-08-31,SIP,2142,Pending
INV100844,101208,2025-09-29,SIP,1936,Pending
INV100844,120843,2025-10-27,Lumpsum,5000,Pending
INV100844,101208,2025-12-03,SIP,2171,Pending
INV100844,101208,2026-01-14,SIP,2116,Pending
INV100844,120503,2026-02-18,Lumpsum,10000,Pending
INV100845,119551,2023-10-14,SIP,500,Verified
INV100845,119551,2023-11-17,SIP,510,Verified
INV100845,119551,2023-12-17,SIP,534,Verified
INV100845,119551,2024-01-13,SIP,531,Verified
INV100845,119551,2024-02-11,SIP,500,Verified
INV100845,119551,2024-03-06,SIP,539,Verified
INV100845,119551,2024-04-09,SIP,500,Verified
INV100845,119551,2024-05-11,SIP,503,Verified
INV100845,119551,2024-06-08,SIP,524,Verified
INV100845,119551,2024-07-05,SIP,500,Verified
INV100845,119551,2024-08-05,SIP,501,Verified
INV100845,119551,2024-09-01,SIP,500,Verified
INV100845,119551,2024-09-24,SIP,500,Verified
INV100845,119551,2024-10-20,SIP,524,Verified
INV100845,119551,2024-11-21,SIP,500,Verified
INV100845,119551,2024-12-23,SIP,500,Verified
INV100845,119551,2025-01-20,SIP,500,Verified
INV100845,119551,2025-02-26,SIP,516,Verified
INV100845,119551,2025-03-26,SIP,522,Verified
INV100845,119551,2025-04-28,SIP,506,Verified
INV100845,119551,2025-05-26,SIP,500,Verified
INV100845,119551,2025-06-20,SIP,504,Verified
INV100845,119551,2025-07-17,SIP,500,Verified
INV100845,119551,2025-08-18,SIP,542,Verified
INV100845,119551,2025-09-18,SIP,500,Verified
INV100845,119551,2025-10-17,SIP,528,Verified
INV100845,119551,2025-11-17,SIP,504,Verified
INV100845,119551,2025-12-18,SIP,500,Verified
INV100845,119551,2026-01-18,SIP,500,Verified
INV100845,119551,2026-02-18,SIP,500,Verified
INV100845,119551,2026-03-22,SIP,500,Verified
INV100845,119551,2026-04-16,SIP,500,Verified
INV100845,101207,2026-05-16,Lumpsum,10000,Verified
INV100845,119551,2026-05-24,SIP,500,Verified
INV100846,119599,2025-02-17,SIP,1359,Pending
INV100846,120842,2025-03-23,SIP,1646,Pending
INV100846,120842,2025-04-20,SIP,1490,Pending
INV100846,120842,2025-05-17,SIP,1472,Pending
INV100846,119599,2025-06-16,SIP,1545,Pending
INV100846,120842,2025-07-13,SIP,1420,Pending
INV100846,119599,2025-08-11,SIP,1476,Pending
INV100846,120842,2025-09-09,SIP,1400,Pending
INV100846,119599,2025-10-14,SIP,1453,Pending
INV100846,120842,2025-11-12,SIP,1547,Pending
INV100846,119599,2025-12-12,SIP,1483,Pending
INV100846,120842,2026-01-15,SIP,1400,Pending
INV100846,120842,2026-02-09,SIP,1468,Pending
INV100846,119599,2026-03-06,SIP,1497,Pending
INV100846,120842,2026-04-10,SIP,1497,Pending
INV100846,119599,2026-05-02,SIP,1465,Pending
INV100847,101206,2026-01-19,Lumpsum,10000,Verified
INV100847,118632,2026-02-26,SIP,9612,Verified
INV100847,118636,2026-04-02,Redemption,10000,Verified
INV100847,118636,2026-04-20,SIP,10794,Verified
INV100847,118636,2026-05-16,SIP,9433,Verified
INV100848,119552,2026-02-11,SIP,1021,Pending
INV100848,120504,2026-02-20,Lumpsum,50000,Pending
INV100848,100016,2026-03-09,Lumpsum,10000,Pending
INV100848,119552,2026-03-10,SIP,993,Pending
INV100848,100033,2026-03-18,Lumpsum,10000,Pending
INV100848,119552,2026-04-13,SIP,1032,Pending
INV100848,119552,2026-05-12,SIP,995,Pending
INV100849,120844,2025-01-23,SIP,1647,Verified
INV100849,120844,2025-02-19,SIP,1601,Verified
INV100849,120844,2025-03-16,SIP,1510,Verified
INV100849,120844,2025-04-19,SIP,1465,Verified
INV100849,120844,2025-05-19,SIP,1555,Verified
INV100849,120844,2025-06-14,SIP,1668,Verified
INV100849,120844,2025-07-18,SIP,1474,Verified
INV100849,120844,2025-08-16,SIP,1643,Verified
INV100849,120844,2025-09-13,SIP,1465,Verified
INV100849,120844,2025-10-17,SIP,1395,Verified
INV100849,120844,2025-10-23,Redemption,2000,Verified
INV100849,120844,2025-11-15,SIP,1506,Verified
INV100849,120844,2025-12-12,SIP,1383,Verified
INV100849,120844,2026-01-11,SIP,1551,Verified
INV100849,120844,2026-02-07,SIP,1412,Verified
INV100849,120844,2026-03-14,SIP,1539,Verified
INV100849,120844,2026-04-11,SIP,1569,Verified
INV100849,120844,2026-05-11,SIP,1634,Verified
INV100850,120503,2022-08-30,SIP,4975,Verified
INV100850,120503,2022-10-18,SIP,4759,Verified
INV100850,120503,2022-11-21,SIP,4880,Verified
INV100850,101206,2022-12-05,Lumpsum,25000,Verified
INV100850,120503,2023-01-16,SIP,5064,Verified
INV100850,120503,2023-02-23,SIP,4908,Verified
INV100850,120503,2023-02-28,SIP,5401,Verified
INV100850,120503,2023-03-05,SIP,5105,Verified
INV100850,120503,2023-04-19,SIP,4934,Verified
INV100850,120503,2023-06-02,SIP,4835,Verified
INV100850,120503,2023-07-30,SIP,4672,Verified
INV100850,120503,2023-09-19,SIP,4831,Verified
INV100850,120503,2023-10-25,SIP,4901,Verified
INV100850,120503,2023-12-05,SIP,5125,Verified
INV100850,120503,2024-01-18,SIP,5233,Verified
INV100850,120503,2024-03-23,SIP,5077,Verified
INV100850,120842,2024-04-09,Lumpsum,5000,Verified
INV100850,120503,2024-05-20,SIP,5506,Verified
INV100850,120503,2024-06-05,SIP,5269,Verified
INV100850,120503,2024-08-19,SIP,5108,Verified
INV100850,120503,2024-11-10,SIP,5443,Verified
INV100850,120503,2024-12-18,SIP,4935,Verified
INV100850,120503,2025-02-11,SIP,4844,Verified
INV100850,120503,2025-05-21,SIP,5197,Verified
INV100850,120503,2025-07-05,SIP,4648,Verified
INV100850,120503,2025-08-24,SIP,4704,Verified
INV100850,120503,2025-10-23,SIP,4375,Verified
INV100850,120503,2026-01-03,SIP,4894,Verified
INV100850,120503,2026-01-14,SIP,4996,Verified
INV100850,120503,2026-02-28,SIP,4984,Verified
INV100850,120503,2026-04-02,Redemption,10000,Verified
INV100851,119552,2023-01-30,SIP,1428,Verified
INV100851,119552,2023-02-04,SIP,1424,Verified
INV100851,119552,2023-04-13,SIP,1484,Verified
INV100851,119599,2023-06-12,SIP,1508,Verified
INV100851,119551,2023-06-20,Lumpsum,10000,Verified
INV100851,119599,2023-08-08,SIP,1540,Verified
INV100851,119599,2023-09-13,SIP,1578,Verified
INV100851,119599,2023-10-03,SIP,1582,Verified
INV100851,119552,2023-11-13,SIP,1468,Verified
INV100851,119552,2024-02-11,SIP,1510,Verified
INV100851,119552,2024-03-07,SIP,1348,Verified
INV100851,119552,2024-05-05,SIP,1529,Verified
INV100851,119599,2024-05-15,SIP,1512,Verified
INV100851,119599,2024-06-19,SIP,1645,Verified
INV100851,119552,2024-08-18,SIP,1543,Verified
INV100851,120506,2024-08-31,Lumpsum,100000,Verified
INV100851,119552,2024-10-01,SIP,1446,Verified
INV100851,119599,2024-11-26,SIP,1486,Verified
INV100851,119599,2024-12-24,SIP,1333,Verified
INV100851,119599,2025-01-27,SIP,1545,Verified
INV100851,119599,2025-04-06,SIP,1450,Verified
INV100851,119599,2025-05-19,SIP,1521,Verified
INV100851,119551,2025-06-10,Lumpsum,10000,Verified
INV100851,119552,2025-08-03,SIP,1569,Verified
INV100851,119599,2025-09-18,SIP,1420,Verified
INV100851,119552,2025-10-04,SIP,1552,Verified
INV100851,119552,2025-11-07,SIP,1542,Verified
INV100851,119552,2025-12-06,SIP,1605,Verified
INV100851,119599,2026-02-04,SIP,1478,Verified
INV100851,119552,2026-03-04,SIP,1565,Verified
INV100851,119552,2026-04-30,SIP,1487,Verified
INV100852,120506,2023-07-02,SIP,1397,Verified
INV100852,120506,2023-08-27,SIP,1495,Verified
INV100852,120506,2023-09-22,SIP,1476,Verified
INV100852,119551,2023-11-04,Lumpsum,50000,Verified
INV100852,120506,2023-12-10,SIP,1596,Verified
INV100852,120506,2024-01-21,SIP,1561,Verified
INV100852,120506,2024-03-08,SIP,1367,Verified
INV100852,120506,2024-03-13,SIP,1432,Verified
INV100852,120506,2024-03-26,SIP,1520,Verified
INV100852,120506,2024-04-29,SIP,1531,Verified
INV100852,120506,2024-06-21,SIP,1551,Verified
INV100852,120506,2024-07-17,SIP,1538,Verified
INV100852,120506,2024-08-11,SIP,1553,Verified
INV100852,120506,2024-10-19,SIP,1554,Verified
INV100852,120506,2024-11-29,SIP,1542,Verified
INV100852,120506,2024-12-13,SIP,1369,Verified
INV100852,120506,2025-02-05,SIP,1598,Verified
INV100852,125497,2025-12-29,Lumpsum,5000,Verified
INV100853,100025,2025-08-24,SIP,500,Pending
INV100853,100025,2025-09-19,SIP,500,Pending
INV100853,120841,2025-10-15,SIP,500,Pending
INV100853,102887,2025-11-03,Lumpsum,10000,Pending
INV100853,100025,2025-11-17,SIP,500,Pending
INV100853,100025,2025-12-19,SIP,500,Pending
INV100853,100025,2026-01-16,SIP,500,Pending
INV100853,120841,2026-02-17,SIP,500,Pending
INV100853,100025,2026-03-17,SIP,501,Pending
INV100853,100025,2026-04-13,SIP,506,Pending
INV100853,120841,2026-05-16,SIP,500,Pending
INV100854,120844,2022-09-18,SIP,1014,Pending
INV100854,120844,2022-10-12,SIP,985,Pending
INV100854,120844,2022-11-12,SIP,1001,Pending
INV100854,120844,2022-12-13,SIP,971,Pending
INV100854,120844,2023-01-14,SIP,981,Pending
INV100854,120844,2023-02-23,SIP,935,Pending
INV100854,120844,2023-04-04,SIP,953,Pending
INV100854,120844,2023-05-09,SIP,1041,Pending
INV100854,120844,2023-06-04,SIP,1029,Pending
INV100854,120844,2023-07-02,SIP,1013,Pending
INV100854,119551,2023-07-04,Lumpsum,10000,Pending
INV100854,120844,2023-08-01,SIP,983,Pending
INV100854,120844,2023-08-29,SIP,1017,Pending
INV100854,120844,2023-09-24,SIP,957,Pending
INV100854,120844,2023-10-27,SIP,1021,Pending
INV100854,120844,2023-11-20,SIP,950,Pending
INV100854,120844,2023-12-11,SIP,1045,Pending
INV100854,120844,2024-01-12,SIP,946,Pending
INV100854,120844,2024-02-13,SIP,1099,Pending
INV100854,120844,2024-03-07,SIP,970,Pending
INV100854,120844,2024-03-30,SIP,1047,Pending
INV100854,120844,2024-04-28,SIP,981,Pending
INV100854,120844,2024-05-28,SIP,973,Pending
INV100854,120844,2024-06-25,SIP,1013,Pending
INV100854,120844,2024-07-22,SIP,977,Pending
INV100854,120844,2024-08-20,SIP,1004,Pending
INV100854,120844,2024-09-21,SIP,1029,Pending
INV100854,120844,2024-10-15,SIP,1070,Pending
INV100854,120844,2024-11-14,SIP,984,Pending
INV100854,120844,2024-12-10,SIP,1099,Pending
INV100854,120844,2025-01-18,SIP,1093,Pending
INV100854,120503,2025-02-05,Lumpsum,25000,Pending
INV100854,120844,2025-02-17,SIP,1017,Pending
INV100854,120842,2025-09-15,Lumpsum,10000,Pending
INV100855,120503,2022-01-27,SIP,9589,Pending
INV100855,120503,2022-02-26,SIP,10521,Pending
INV100855,120503,2022-03-31,SIP,10214,Pending
INV100855,120503,2022-04-23,SIP,9570,Pending
INV100855,120503,2022-05-22,SIP,10481,Pending
INV100855,120503,2022-05-29,Redemption,10000,Pending
INV100855,120503,2022-06-18,SIP,9391,Pending
INV100855,120503,2022-07-23,SIP,9633,Pending
INV100855,120503,2022-08-17,SIP,10113,Pending
INV100855,120503,2022-09-15,SIP,9750,Pending
INV100855,120503,2022-10-15,SIP,9538,Pending
INV100855,120503,2022-11-11,SIP,9982,Pending
INV100855,120503,2022-12-02,SIP,10477,Pending
INV100855,120503,2022-12-26,SIP,9531,Pending
INV100855,120503,2023-01-29,SIP,10284,Pending
INV100855,120503,2023-02-28,SIP,9146,Pending
INV100855,120503,2023-03-27,SIP,9892,Pending
INV100855,120503,2023-04-25,SIP,10570,Pending
INV100855,120503,2023-06-01,SIP,10307,Pending
INV100855,120503,2023-06-28,SIP,10607,Pending
INV100855,120503,2023-07-25,SIP,8689,Pending
INV100855,120503,2023-08-19,SIP,8815,Pending
INV100855,120503,2023-09-16,SIP,9911,Pending
INV100855,120503,2023-10-09,SIP,9573,Pending
INV100855,120503,2023-11-02,SIP,9937,Pending
INV100855,120503,2023-11-28,SIP,10504,Pending
INV100855,120506,2023-12-20,Lumpsum,10000,Pending
INV100855,120503,2023-12-28,SIP,10802,Pending
INV100855,120503,2024-01-25,SIP,11072,Pending
INV100855,120503,2024-02-24,SIP,9736,Pending
INV100855,120503,2024-04-03,SIP,9086,Pending
INV100855,120503,2024-04-30,SIP,9168,Pending
INV100855,118635,2025-09-15,Lumpsum,5000,Pending
INV100855,149323,2026-05-13,Lumpsum,50000,Pending
INV100856,149323,2025-07-19,SIP,5357,Verified
INV100856,149323,2025-08-12,SIP,4404,Verified
INV100856,120844,2025-09-03,Lumpsum,25000,Verified
INV100856,149323,2025-09-10,SIP,4966,Verified
INV100856,149323,2025-10-13,SIP,4976,Verified
INV100856,120503,2025-11-07,Lumpsum,5000,Verified
INV100856,149323,2025-11-09,SIP,5211,Verified
INV100856,149323,2025-12-03,SIP,5182,Verified
INV100856,125497,2025-12-27,SIP,4615,Verified
INV100856,149323,2026-03-08,SIP,4975,Verified
INV100856,125497,2026-05-13,SIP,4795,Verified
INV100857,149322,2025-10-29,SIP,1943,Verified
INV100857,120503,2025-11-22,SIP,2013,Verified
INV100857,120843,2025-12-04,Lumpsum,50000,Verified
INV100857,149322,2025-12-20,SIP,1959,Verified
INV100857,149322,2026-01-13,SIP,1850,Verified
INV100857,149322,2026-02-17,SIP,2174,Verified
INV100857,120503,2026-03-17,SIP,2085,Verified
INV100857,120503,2026-04-18,SIP,2187,Verified
INV100857,120503,2026-05-26,SIP,2115,Verified
INV100858,120844,2024-04-10,SIP,1924,Verified
INV100858,120844,2024-05-17,SIP,1981,Verified
INV100858,120844,2024-05-31,SIP,1847,Verified
INV100858,120844,2024-08-02,SIP,1828,Verified
INV100858,120844,2024-11-05,SIP,1991,Verified
INV100858,120844,2024-11-29,SIP,2042,Verified
INV100858,120844,2024-12-04,SIP,1967,Verified
INV100858,120844,2025-01-13,SIP,1874,Verified
INV100858,120844,2025-02-14,SIP,2152,Verified
INV100858,120844,2025-04-03,SIP,2039,Verified
INV100858,120844,2025-05-02,SIP,1868,Verified
INV100858,120844,2025-06-11,SIP,1755,Verified
INV100858,120844,2025-07-04,SIP,1875,Verified
INV100858,120844,2025-07-09,SIP,2064,Verified
INV100858,120844,2025-08-12,Lumpsum,10000,Verified
INV100858,120844,2025-08-20,SIP,1939,Verified
INV100858,120844,2025-10-17,SIP,1836,Verified
INV100858,120844,2025-11-04,SIP,2111,Verified
INV100858,119599,2026-01-01,Lumpsum,25000,Verified
INV100858,120844,2026-02-02,SIP,2068,Verified
INV100858,120844,2026-03-28,SIP,1942,Verified
INV100858,120844,2026-04-30,SIP,2022,Verified
INV100859,149322,2024-05-24,Lumpsum,10000,Pending
INV100859,118635,2024-06-04,SIP,1032,Pending
INV100859,118635,2024-08-14,SIP,1033,Pending
INV100859,118635,2024-10-08,SIP,975,Pending
INV100859,118635,2024-11-15,SIP,1022,Pending
INV100859,118635,2024-12-22,SIP,1022,Pending
INV100859,118635,2025-01-19,SIP,1096,Pending
INV100859,118635,2025-03-08,SIP,1006,Pending
INV100859,118635,2025-04-12,SIP,1095,Pending
INV100859,118636,2025-04-24,Lumpsum,5000,Pending
INV100859,118635,2025-05-01,SIP,965,Pending
INV100859,118635,2025-07-02,SIP,1011,Pending
INV100859,118635,2025-08-04,SIP,973,Pending
INV100859,118635,2025-09-12,SIP,1005,Pending
INV100859,118635,2025-11-27,SIP,1030,Pending
INV100859,120843,2026-01-28,Lumpsum,25000,Pending
INV100859,118635,2026-01-31,SIP,979,Pending
INV100859,118635,2026-03-27,SIP,923,Pending
INV100859,118635,2026-05-14,SIP,1005,Pending
INV100860,120503,2024-09-27,SIP,2105,Verified
INV100860,120503,2024-10-25,SIP,2022,Verified
INV100860,120503,2024-11-19,SIP,2037,Verified
INV100860,120503,2024-12-17,SIP,2044,Verified
INV100860,120503,2025-01-14,SIP,2050,Verified
INV100860,120503,2025-02-10,SIP,1992,Verified
INV100860,120503,2025-03-10,SIP,2002,Verified
INV100860,120503,2025-04-10,SIP,1951,Verified
INV100860,120503,2025-05-09,SIP,2018,Verified
INV100860,120503,2025-06-04,Redemption,5000,Verified
INV100860,120503,2025-06-10,SIP,1993,Verified
INV100860,120503,2025-07-06,SIP,2008,Verified
INV100860,120503,2025-08-07,SIP,1867,Verified
INV100860,120503,2025-08-31,SIP,1934,Verified
INV100860,119599,2025-09-10,Lumpsum,5000,Verified
INV100860,120503,2025-09-29,SIP,1781,Verified
INV100860,120503,2025-10-31,SIP,1982,Verified
INV100860,120503,2025-11-20,SIP,1889,Verified
INV100860,120503,2025-12-18,SIP,1823,Verified
INV100860,118632,2026-01-16,Lumpsum,50000,Verified
INV100860,120503,2026-01-20,SIP,2018,Verified
INV100860,120503,2026-01-26,Lumpsum,10000,Verified
INV100860,120503,2026-02-21,SIP,1898,Verified
INV100860,120503,2026-03-24,SIP,1934,Verified
INV100860,120503,2026-04-22,SIP,2035,Verified
INV100860,120503,2026-05-21,SIP,2080,Verified
INV100861,120504,2025-06-10,SIP,2502,Verified
INV100861,120504,2025-07-06,SIP,2457,Verified
INV100861,120504,2025-08-04,SIP,2576,Verified
INV100861,120504,2025-09-06,SIP,2284,Verified
INV100861,120504,2025-10-05,SIP,2489,Verified
INV100861,119552,2025-11-03,SIP,2722,Verified
INV100861,119552,2025-12-08,SIP,2381,Verified
INV100861,120504,2026-01-02,SIP,2363,Verified
INV100861,120504,2026-02-07,SIP,2452,Verified
INV100861,120504,2026-03-05,SIP,2343,Verified
INV100861,119552,2026-04-05,SIP,2222,Verified
INV100861,120504,2026-04-29,SIP,2531,Verified
INV100861,120504,2026-05-28,SIP,2575,Verified
INV100862,120503,2025-12-30,SIP,977,Verified
INV100862,120503,2026-01-30,SIP,1058,Verified
INV100862,148569,2026-02-27,SIP,894,Verified
